"feature","subject","comparison","n_pre","n_post","W_statistic","p_raw","note","p_BY","label"
"pncc_6_mean","Snoop and Dre","Pre vs Early Post",3,30,59,0.397885985641902,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_6_mean","Snoop and Dre","Pre vs Mid Post",3,16,25,0.955420116993564,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_6_mean","Snoop and Dre","Pre vs Late Post",3,85,27,0.0214789312919398,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.318327177403718,"secondary_exploratory"
"pncc_6_mean","Tina and Aretha","Pre vs Early Post",29,5,22,0.0150438093315315,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.230077288899107,"secondary_exploratory"
"pncc_6_mean","Tina and Aretha","Pre vs Late Post",29,375,78,9.09558292989185e-19,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",2.35900920894549e-16,"secondary_exploratory"
"pncc_7_std","Barry and Stevie","Pre vs Mid Post",14,5,9,0.0182335338494453,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.273484735288629,"secondary_exploratory"
"pncc_7_std","Barry and Stevie","Pre vs Late Post",14,29,191,0.765642595552201,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Cher and Adele","Pre vs Early Post",49,170,4444,0.476056582461195,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Cher and Adele","Pre vs Mid Post",49,73,2149,0.0600943628462463,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.768095310729041,"secondary_exploratory"
"pncc_7_std","Cher and Adele","Pre vs Late Post",49,304,8473,0.122227851590725,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Elvis","Pre vs Early Post",25,65,623,0.0886485156214338,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Elvis","Pre vs Late Post",25,40,504,0.962358617175115,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Michael and Prince","Pre vs Early Post",28,31,208,0.000619434479596694,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0143870224682029,"secondary_exploratory"
"pncc_7_std","Michael and Prince","Pre vs Mid Post",28,34,361,0.105318556120968,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Michael and Prince","Pre vs Late Post",28,8,24,0.000870145542187637,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0196956149779395,"secondary_exploratory"
"pncc_7_std","Paul and John","Pre vs Early Post",33,20,232,0.0736041679495841,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.91266002899814,"secondary_exploratory"
"pncc_7_std","Paul and John","Pre vs Late Post",33,13,176,0.353907793378024,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Snoop and Dre","Pre vs Early Post",3,30,52,0.683974358037367,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Snoop and Dre","Pre vs Mid Post",3,16,27,0.779854617964919,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Snoop and Dre","Pre vs Late Post",3,85,120,0.872123268665032,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Tina and Aretha","Pre vs Early Post",29,5,56,0.436555299427077,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_7_std","Tina and Aretha","Pre vs Late Post",29,375,2844,0.0000186833518182391,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000590329527666164,"secondary_exploratory"
"pncc_9_std","Barry and Stevie","Pre vs Mid Post",14,5,46,0.33099527823108,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_9_std","Barry and Stevie","Pre vs Late Post",14,29,278,0.0534786200255339,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.689197036562479,"secondary_exploratory"
"pncc_9_std","Cher and Adele","Pre vs Early Post",49,170,3221,0.015763682981677,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.23932285528989,"secondary_exploratory"
"pncc_9_std","Cher and Adele","Pre vs Mid Post",49,73,1279,0.00785468077816297,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.131078072905569,"secondary_exploratory"
"pncc_9_std","Cher and Adele","Pre vs Late Post",49,304,2670,0.000000000000571956772721653,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000000057422468411063,"secondary_exploratory"
"pncc_9_std","Elvis","Pre vs Early Post",25,65,395,0.000172330643123535,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0044325891883252,"secondary_exploratory"
"pncc_9_std","Elvis","Pre vs Late Post",25,40,251,0.000805862402763168,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0183071471184732,"secondary_exploratory"
"pncc_9_std","Michael and Prince","Pre vs Early Post",28,31,127,0.0000032794782218393,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000117996462673347,"secondary_exploratory"
"pncc_9_std","Michael and Prince","Pre vs Mid Post",28,34,230,0.00051546429629494,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0122463773669809,"secondary_exploratory"
"pncc_9_std","Michael and Prince","Pre vs Late Post",28,8,25,0.000996868443104189,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0223204729312319,"secondary_exploratory"
"pncc_9_std","Paul and John","Pre vs Early Post",33,20,313,0.762068931198003,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_9_std","Paul and John","Pre vs Late Post",33,13,124,0.0281197404788263,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.399620296528799,"secondary_exploratory"
"pncc_9_std","Snoop and Dre","Pre vs Early Post",3,30,23,0.178179280113876,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_9_std","Snoop and Dre","Pre vs Mid Post",3,16,14,0.288175633383966,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_9_std","Snoop and Dre","Pre vs Late Post",3,85,62,0.13500636720993,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_9_std","Tina and Aretha","Pre vs Early Post",29,5,56,0.436555299427077,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"pncc_9_std","Tina and Aretha","Pre vs Late Post",29,375,3905,0.0114466971155921,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.18278956914108,"secondary_exploratory"
"ppq5","Barry and Stevie","Pre vs Mid Post",14,5,20,0.179453649635994,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"ppq5","Barry and Stevie","Pre vs Late Post",14,29,228,0.525403218924396,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"ppq5","Cher and Adele","Pre vs Early Post",49,170,3203,0.0138781470198062,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.214889784760852,"secondary_exploratory"
"ppq5","Cher and Adele","Pre vs Mid Post",49,73,2867,0.0000000180359169817434,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000100237573508382,"secondary_exploratory"
"ppq5","Cher and Adele","Pre vs Late Post",49,304,9828,0.000331250740126331,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00814979484112112,"secondary_exploratory"
"ppq5","Elvis","Pre vs Early Post",25,65,973,0.149491662562033,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"ppq5","Elvis","Pre vs Late Post",25,40,653,0.0397526854264593,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.534436142984629,"secondary_exploratory"
"ppq5","Michael and Prince","Pre vs Early Post",28,31,682,0.000172027019845723,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0044325891883252,"secondary_exploratory"
"ppq5","Michael and Prince","Pre vs Mid Post",28,34,754,0.0000866477153124208,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00233483113534394,"secondary_exploratory"
"ppq5","Michael and Prince","Pre vs Late Post",28,8,192,0.00248590177128554,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0488129485015072,"secondary_exploratory"
"ppq5","Paul and John","Pre vs Early Post",33,20,347,0.762068931198003,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"ppq5","Paul and John","Pre vs Late Post",33,13,292,0.0603171872763791,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.769363536338321,"secondary_exploratory"
"ppq5","Snoop and Dre","Pre vs Early Post",3,30,78,0.0418278417882312,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.557518028963226,"secondary_exploratory"
"ppq5","Snoop and Dre","Pre vs Mid Post",3,16,45,0.0219073930103313,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.320857436506821,"secondary_exploratory"
"ppq5","Snoop and Dre","Pre vs Late Post",3,85,224,0.0272805480683654,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.390367968121175,"secondary_exploratory"
"ppq5","Tina and Aretha","Pre vs Early Post",29,5,67,0.807902933617166,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"ppq5","Tina and Aretha","Pre vs Late Post",29,375,7536,0.000534165110344308,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0125945290159208,"secondary_exploratory"
"s_contrast_band_1_mean","Barry and Stevie","Pre vs Mid Post",14,5,18,0.126611095575681,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Barry and Stevie","Pre vs Late Post",14,29,40,0.0000253129707752022,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000760216301202424,"secondary_exploratory"
"s_contrast_band_1_mean","Cher and Adele","Pre vs Early Post",49,170,1236,0.0000000000000669084262547035,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000000816621817981179,"secondary_exploratory"
"s_contrast_band_1_mean","Cher and Adele","Pre vs Mid Post",49,73,2306,0.00693325102483936,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.11856209942005,"secondary_exploratory"
"s_contrast_band_1_mean","Cher and Adele","Pre vs Late Post",49,304,10115,0.0000575843441006567,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00162189408830285,"secondary_exploratory"
"s_contrast_band_1_mean","Elvis","Pre vs Early Post",25,65,899,0.438508369485745,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Elvis","Pre vs Late Post",25,40,190,0.0000300222967109007,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00088988719608636,"secondary_exploratory"
"s_contrast_band_1_mean","Michael and Prince","Pre vs Early Post",28,31,374,0.366432810741504,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Michael and Prince","Pre vs Mid Post",28,34,378,0.167853418662402,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Michael and Prince","Pre vs Late Post",28,8,77,0.189264330094851,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Paul and John","Pre vs Early Post",33,20,170,0.00342547576782056,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0650065916094956,"secondary_exploratory"
"s_contrast_band_1_mean","Paul and John","Pre vs Late Post",33,13,43,0.0000302385384205829,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000892048937862788,"secondary_exploratory"
"s_contrast_band_1_mean","Snoop and Dre","Pre vs Early Post",3,30,63,0.273125817515785,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Snoop and Dre","Pre vs Mid Post",3,16,34,0.288175633383966,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Snoop and Dre","Pre vs Late Post",3,85,89,0.3822303741963,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_1_mean","Tina and Aretha","Pre vs Early Post",29,5,137,0.00185765936246638,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0380367005170471,"secondary_exploratory"
"s_contrast_band_1_mean","Tina and Aretha","Pre vs Late Post",29,375,1309,0.00000000000950664304890021,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000092460780158512,"secondary_exploratory"
"s_contrast_band_5_mean","Barry and Stevie","Pre vs Mid Post",14,5,24,0.33099527823108,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_5_mean","Barry and Stevie","Pre vs Late Post",14,29,51,0.0000860579112371698,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00232902046603112,"secondary_exploratory"
"s_contrast_band_5_mean","Cher and Adele","Pre vs Early Post",49,170,1304,0.000000000000248355799316248,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000000276055636266176,"secondary_exploratory"
"s_contrast_band_5_mean","Cher and Adele","Pre vs Mid Post",49,73,708,0.0000000169752237787543,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000000951925299712018,"secondary_exploratory"
"s_contrast_band_5_mean","Cher and Adele","Pre vs Late Post",49,304,174,5.19352587434779e-28,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",3.23275386540938e-24,"secondary_exploratory"
"s_contrast_band_5_mean","Elvis","Pre vs Early Post",25,65,337,0.0000187780009609739,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000590329527666164,"secondary_exploratory"
"s_contrast_band_5_mean","Elvis","Pre vs Late Post",25,40,424,0.308658095475163,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_5_mean","Michael and Prince","Pre vs Early Post",28,31,92,0.000000217443399813797,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.000010100706956837,"secondary_exploratory"
"s_contrast_band_5_mean","Michael and Prince","Pre vs Mid Post",28,34,56,0.00000000295979332934109,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000018799471978672,"secondary_exploratory"
"s_contrast_band_5_mean","Michael and Prince","Pre vs Late Post",28,8,96,0.555331406559414,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_5_mean","Paul and John","Pre vs Early Post",33,20,371,0.457390543168855,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_5_mean","Paul and John","Pre vs Late Post",33,13,173,0.31720252539009,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_5_mean","Snoop and Dre","Pre vs Early Post",3,30,31,0.397885985641902,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_5_mean","Snoop and Dre","Pre vs Mid Post",3,16,3,0.0219073930103313,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.320857436506821,"secondary_exploratory"
"s_contrast_band_5_mean","Snoop and Dre","Pre vs Late Post",3,85,5,0.00502636740245696,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0901643996697696,"secondary_exploratory"
"s_contrast_band_5_mean","Tina and Aretha","Pre vs Early Post",29,5,35,0.0719904026856194,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.894431770321281,"secondary_exploratory"
"s_contrast_band_5_mean","Tina and Aretha","Pre vs Late Post",29,375,1520,0.000000000100965058798449,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000081618896244801,"secondary_exploratory"
"s_contrast_band_7_mean","Barry and Stevie","Pre vs Mid Post",14,5,8,0.0141503726756758,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.218020259818967,"secondary_exploratory"
"s_contrast_band_7_mean","Barry and Stevie","Pre vs Late Post",14,29,345,0.000244768793716327,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00621870997965635,"secondary_exploratory"
"s_contrast_band_7_mean","Cher and Adele","Pre vs Early Post",49,170,2916,0.00139921877331951,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0293996448320294,"secondary_exploratory"
"s_contrast_band_7_mean","Cher and Adele","Pre vs Mid Post",49,73,2276,0.0109792557231095,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.176137373091969,"secondary_exploratory"
"s_contrast_band_7_mean","Cher and Adele","Pre vs Late Post",49,304,2356,0.0000000000000158241148206891,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.0000000000022906635752084,"secondary_exploratory"
"s_contrast_band_7_mean","Elvis","Pre vs Early Post",25,65,591,0.0464989037819364,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.610625185249442,"secondary_exploratory"
"s_contrast_band_7_mean","Elvis","Pre vs Late Post",25,40,1000,0.0000000000163640855034168,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.00000000143464262912389,"secondary_exploratory"
"s_contrast_band_7_mean","Michael and Prince","Pre vs Early Post",28,31,379,0.408079335080866,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_7_mean","Michael and Prince","Pre vs Mid Post",28,34,410,0.354188689972045,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_7_mean","Michael and Prince","Pre vs Late Post",28,8,58,0.0417777776754798,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",0.557518028963226,"secondary_exploratory"
"s_contrast_band_7_mean","Paul and John","Pre vs Early Post",33,20,360,0.588295869274148,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_7_mean","Paul and John","Pre vs Late Post",33,13,195,0.642993081329473,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
"s_contrast_band_7_mean","Snoop and Dre","Pre vs Early Post",3,30,34,0.510836648742234,"SECONDARY/DESCRIPTIVE ONLY. These tests treat observations as independent and therefore do not fully account for repeated measurements within pig pair. Primary inference comes from the LMM (script 02).",1,"secondary_exploratory"
